Date,Order_ID,Customer_ID,Region,iPhone_Model,Units_Sold,Unit_Price,Discount,Revenue,Profit_Margin,Profit
2024-04-11,ORD101587,CUST4241,Asia,iPhone 14,2,799,0.1,1438.2,0.22,316.404
2024-03-30,ORD101588,CUST6567,Others,iPhone 14,2,799,0.05,1518.1,0.22,333.98199999999997
2024-01-12,ORD101589,CUST3884,Asia,iPhone 13,1,699,0.05,664.05,0.2,132.81
2024-07-13,ORD101590,CUST2818,Asia,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
2024-05-02,ORD101591,CUST7056,Asia,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-11-15,ORD101592,CUST8106,North America,iPhone 13,2,699,0.05,1328.1,0.2,265.62
2024-04-07,ORD101593,CUST4140,Others,iPhone 14 Pro Max,3,1099,0.1,2967.3,0.3,890.19
2024-11-02,ORD101594,CUST8037,Europe,iPhone 13,5,699,0.2,2796.0,0.2,559.2
2024-04-06,ORD101595,CUST9773,Asia,iPhone 14,3,799,0.05,2277.15,0.22,500.973
2024-01-28,ORD101596,CUST5588,Europe,iPhone 15,5,899,0.15,3820.75,0.25,955.1875
2024-04-17,ORD101597,CUST2333,Middle East,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-03-26,ORD101598,CUST9333,Middle East,iPhone 15 Pro Max,5,1199,0.1,5395.5,0.35,1888.425
2024-09-12,ORD101599,CUST9501,Middle East,iPhone 14,3,799,0.1,2157.3,0.22,474.60600000000005
2024-09-26,ORD101600,CUST8918,Middle East,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-07-24,ORD101601,CUST1599,Europe,iPhone 14,2,799,0.15,1358.3,0.22,298.82599999999996
2024-04-30,ORD101602,CUST7486,Europe,iPhone 14 Pro,4,999,0.15,3396.6,0.28,951.0480000000001
2024-10-19,ORD101603,CUST3575,Asia,iPhone 14 Pro,5,999,0.0,4995.0,0.28,1398.6000000000001
2024-03-09,ORD101604,CUST2376,Asia,iPhone 14 Pro Max,5,1099,0.1,4945.5,0.3,1483.6499999999999
2024-04-27,ORD101605,CUST1674,Middle East,iPhone 15,5,899,0.1,4045.5,0.25,1011.375
2024-08-06,ORD101606,CUST8391,Middle East,iPhone 14 Pro Max,4,1099,0.1,3956.4,0.3,1186.92
2024-09-11,ORD101607,CUST6194,Asia,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-08-14,ORD101608,CUST4830,Asia,iPhone 15 Pro Max,1,1199,0.1,1079.1000000000001,0.35,377.685
2024-02-12,ORD101609,CUST5825,Others,iPhone 15,5,899,0.0,4495.0,0.25,1123.75
2024-05-21,ORD101610,CUST4731,North America,iPhone 13,1,699,0.1,629.1,0.2,125.82000000000001
2024-01-20,ORD101611,CUST9946,Europe,iPhone 14 Pro,2,999,0.1,1798.2,0.28,503.49600000000004
2024-05-08,ORD101612,CUST5959,Asia,iPhone 14,5,799,0.05,3795.25,0.22,834.955
2024-10-05,ORD101613,CUST5278,North America,iPhone 14 Pro,3,999,0.1,2697.3,0.28,755.2440000000001
2024-07-25,ORD101614,CUST7647,Others,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-11-30,ORD101615,CUST9399,Europe,iPhone 14 Pro Max,2,1099,0.05,2088.1,0.3,626.43
2024-04-17,ORD101616,CUST8773,Europe,iPhone 15,5,899,0.2,3596.0,0.25,899.0
2024-08-27,ORD101617,CUST8559,Asia,iPhone 13,3,699,0.05,1992.1499999999999,0.2,398.43
2024-08-07,ORD101618,CUST7843,Europe,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-01-16,ORD101619,CUST7139,Europe,iPhone 15,2,899,0.1,1618.2,0.25,404.55
2024-01-05,ORD101620,CUST9188,Asia,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-08-05,ORD101621,CUST7608,Others,iPhone 14 Pro,3,999,0.2,2397.6,0.28,671.3280000000001
2024-01-12,ORD101622,CUST1527,Europe,iPhone 14,3,799,0.2,1917.6000000000001,0.22,421.872
2024-11-18,ORD101623,CUST7404,Middle East,iPhone 14,4,799,0.0,3196.0,0.22,703.12
2024-09-30,ORD101624,CUST7331,Europe,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-10-18,ORD101625,CUST8397,Asia,iPhone 13,2,699,0.0,1398.0,0.2,279.6
2024-12-11,ORD101626,CUST3910,North America,iPhone 15 Pro Max,5,1199,0.15,5095.75,0.35,1783.5124999999998
2024-01-14,ORD101627,CUST4058,Europe,iPhone 13,4,699,0.1,2516.4,0.2,503.28000000000003
2024-04-15,ORD101628,CUST4818,Asia,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-08-20,ORD101629,CUST1941,Asia,iPhone 15,1,899,0.05,854.05,0.25,213.5125
2024-06-16,ORD101630,CUST7731,Middle East,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-10-01,ORD101631,CUST7855,Middle East,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-04-15,ORD101632,CUST3128,Europe,iPhone 14 Pro,4,999,0.15,3396.6,0.28,951.0480000000001
2024-03-22,ORD101633,CUST6084,Others,iPhone 14,5,799,0.15,3395.75,0.22,747.065
2024-05-21,ORD101634,CUST4304,North America,iPhone 14,4,799,0.0,3196.0,0.22,703.12
2024-07-23,ORD101635,CUST5044,Others,iPhone 14 Pro,5,999,0.15,4245.75,0.28,1188.8100000000002
2024-08-23,ORD101636,CUST8580,Others,iPhone 13,1,699,0.1,629.1,0.2,125.82000000000001
2024-11-26,ORD101637,CUST8476,Asia,iPhone 15 Pro Max,3,1199,0.15,3057.45,0.35,1070.1074999999998
2024-11-09,ORD101638,CUST3869,Middle East,iPhone 14,2,799,0.2,1278.4,0.22,281.24800000000005
2024-08-09,ORD101639,CUST8501,Middle East,iPhone 15 Pro Max,2,1199,0.2,1918.4,0.35,671.4399999999999
2024-02-18,ORD101640,CUST7447,North America,iPhone 14,2,799,0.1,1438.2,0.22,316.404
2024-11-17,ORD101641,CUST9810,Asia,iPhone 15 Pro Max,1,1199,0.05,1139.05,0.35,398.66749999999996
2024-09-09,ORD101642,CUST7738,Others,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-02-23,ORD101643,CUST9264,Asia,iPhone 14 Pro Max,4,1099,0.05,4176.2,0.3,1252.86
2024-05-09,ORD101644,CUST4397,Others,iPhone 13,4,699,0.0,2796.0,0.2,559.2
2024-02-07,ORD101645,CUST8567,Middle East,iPhone 14 Pro,4,999,0.05,3796.2,0.28,1062.9360000000001
2024-07-22,ORD101646,CUST1618,North America,iPhone 14 Pro,1,999,0.05,949.05,0.28,265.73400000000004
2024-06-16,ORD101647,CUST8606,Middle East,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-10-07,ORD101648,CUST4969,Middle East,iPhone 14,4,799,0.1,2876.4,0.22,632.808
2024-03-23,ORD101649,CUST3794,North America,iPhone 15,1,899,0.05,854.05,0.25,213.5125
2024-05-30,ORD101650,CUST3034,Others,iPhone 15 Pro Max,4,1199,0.05,4556.2,0.35,1594.6699999999998
2024-02-09,ORD101651,CUST1183,Asia,iPhone 14,4,799,0.1,2876.4,0.22,632.808
2024-04-01,ORD101652,CUST4549,North America,iPhone 15 Pro Max,5,1199,0.05,5695.25,0.35,1993.3374999999999
2024-08-14,ORD101653,CUST1782,Others,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-12-19,ORD101654,CUST6051,Middle East,iPhone 13,5,699,0.0,3495.0,0.2,699.0
2024-01-25,ORD101655,CUST7183,Europe,iPhone 14,3,799,0.05,2277.15,0.22,500.973
2024-04-12,ORD101656,CUST2497,North America,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-06-21,ORD101657,CUST4148,North America,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-03-26,ORD101658,CUST1721,Middle East,iPhone 15,1,899,0.1,809.1,0.25,202.275
2024-06-14,ORD101659,CUST4105,Others,iPhone 14,5,799,0.15,3395.75,0.22,747.065
2024-08-07,ORD101660,CUST2979,Europe,iPhone 14,1,799,0.1,719.1,0.22,158.202
2024-06-14,ORD101661,CUST3844,North America,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-07-18,ORD101662,CUST4485,Middle East,iPhone 14,1,799,0.1,719.1,0.22,158.202
2024-11-28,ORD101663,CUST7045,North America,iPhone 13,2,699,0.15,1188.3,0.2,237.66
2024-06-03,ORD101664,CUST9185,North America,iPhone 15 Pro Max,5,1199,0.2,4796.0,0.35,1678.6
2024-03-28,ORD101665,CUST5127,North America,iPhone 15,3,899,0.15,2292.45,0.25,573.1125
2024-12-13,ORD101666,CUST3177,Asia,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
2024-02-04,ORD101667,CUST6490,North America,iPhone 15,5,899,0.15,3820.75,0.25,955.1875
2024-07-14,ORD101668,CUST9372,Europe,iPhone 15,5,899,0.0,4495.0,0.25,1123.75
2024-04-29,ORD101669,CUST1347,Others,iPhone 13,3,699,0.05,1992.1499999999999,0.2,398.43
2024-08-07,ORD101670,CUST4990,Others,iPhone 13,1,699,0.05,664.05,0.2,132.81
2024-07-10,ORD101671,CUST9171,Asia,iPhone 14,2,799,0.15,1358.3,0.22,298.82599999999996
2024-04-14,ORD101672,CUST1621,Europe,iPhone 15 Pro Max,5,1199,0.15,5095.75,0.35,1783.5124999999998
2024-06-17,ORD101673,CUST3199,Asia,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-07-31,ORD101674,CUST5726,North America,iPhone 14,3,799,0.1,2157.3,0.22,474.60600000000005
2024-05-04,ORD101675,CUST4372,Others,iPhone 13,2,699,0.05,1328.1,0.2,265.62
2024-11-07,ORD101676,CUST7250,Others,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-11-18,ORD101677,CUST1099,North America,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-01-27,ORD101678,CUST3318,Europe,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-10-30,ORD101679,CUST9992,Europe,iPhone 14,5,799,0.0,3995.0,0.22,878.9
2024-08-06,ORD101680,CUST8652,Asia,iPhone 14,2,799,0.05,1518.1,0.22,333.98199999999997
2024-08-05,ORD101681,CUST3890,Others,iPhone 14,3,799,0.1,2157.3,0.22,474.60600000000005
2024-10-22,ORD101682,CUST8344,Europe,iPhone 14 Pro,4,999,0.0,3996.0,0.28,1118.88
2024-07-03,ORD101683,CUST7524,Middle East,iPhone 14,4,799,0.15,2716.6,0.22,597.6519999999999
2024-08-04,ORD101684,CUST9278,Others,iPhone 15 Pro Max,4,1199,0.05,4556.2,0.35,1594.6699999999998
2024-09-03,ORD101685,CUST1324,Middle East,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-10-31,ORD101686,CUST9801,Europe,iPhone 15,2,899,0.1,1618.2,0.25,404.55
2024-07-13,ORD101687,CUST8596,Asia,iPhone 14 Pro Max,3,1099,0.15,2802.45,0.3,840.7349999999999
2024-10-14,ORD101688,CUST8878,North America,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-04-10,ORD101689,CUST3535,Europe,iPhone 13,1,699,0.2,559.2,0.2,111.84000000000002
2024-07-10,ORD101690,CUST9051,Middle East,iPhone 14 Pro Max,4,1099,0.1,3956.4,0.3,1186.92
2024-07-15,ORD101691,CUST9020,Asia,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-07-28,ORD101692,CUST1636,North America,iPhone 14 Pro Max,5,1099,0.05,5220.25,0.3,1566.075
2024-04-09,ORD101693,CUST8148,Asia,iPhone 15 Pro Max,3,1199,0.2,2877.6000000000004,0.35,1007.1600000000001
2024-12-29,ORD101694,CUST9005,Asia,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-08-05,ORD101695,CUST5043,Europe,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-11-19,ORD101696,CUST1462,Europe,iPhone 14 Pro,5,999,0.15,4245.75,0.28,1188.8100000000002
2024-12-14,ORD101697,CUST3414,Asia,iPhone 14,5,799,0.2,3196.0,0.22,703.12
2024-12-05,ORD101698,CUST3644,North America,iPhone 13,1,699,0.15,594.15,0.2,118.83
2024-07-22,ORD101699,CUST2316,Others,iPhone 14,4,799,0.05,3036.2,0.22,667.9639999999999
2024-08-06,ORD101700,CUST5143,Asia,iPhone 15,5,899,0.15,3820.75,0.25,955.1875
2024-10-27,ORD101701,CUST6045,Middle East,iPhone 15 Pro Max,1,1199,0.0,1199.0,0.35,419.65
2024-11-21,ORD101702,CUST6642,Europe,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-12-23,ORD101703,CUST6047,North America,iPhone 14,4,799,0.0,3196.0,0.22,703.12
2024-02-19,ORD101704,CUST2144,Middle East,iPhone 15,4,899,0.1,3236.4,0.25,809.1
2024-08-08,ORD101705,CUST3795,Europe,iPhone 14 Pro,2,999,0.05,1898.1,0.28,531.4680000000001
2024-04-11,ORD101706,CUST8970,Europe,iPhone 15,1,899,0.15,764.15,0.25,191.0375
2024-10-17,ORD101707,CUST4482,Europe,iPhone 14,1,799,0.05,759.05,0.22,166.99099999999999
2024-04-08,ORD101708,CUST5249,Middle East,iPhone 14 Pro Max,5,1099,0.0,5495.0,0.3,1648.5
2024-11-21,ORD101709,CUST3721,North America,iPhone 14 Pro,1,999,0.15,849.15,0.28,237.76200000000003
2024-03-04,ORD101710,CUST5534,North America,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-04-30,ORD101711,CUST8829,Middle East,iPhone 15 Pro Max,1,1199,0.0,1199.0,0.35,419.65
2024-02-01,ORD101712,CUST5359,North America,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-02-19,ORD101713,CUST4458,Others,iPhone 13,4,699,0.2,2236.8,0.2,447.36000000000007
2024-09-23,ORD101714,CUST5355,Middle East,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-08-07,ORD101715,CUST6514,Asia,iPhone 15 Pro Max,3,1199,0.1,3237.3,0.35,1133.055
2024-05-02,ORD101716,CUST6918,Middle East,iPhone 14 Pro Max,5,1099,0.0,5495.0,0.3,1648.5
2024-07-01,ORD101717,CUST6410,North America,iPhone 13,4,699,0.15,2376.6,0.2,475.32
2024-03-12,ORD101718,CUST1420,Others,iPhone 13,5,699,0.1,3145.5,0.2,629.1
2024-12-24,ORD101719,CUST5072,Asia,iPhone 14 Pro Max,5,1099,0.15,4670.75,0.3,1401.225
2024-09-20,ORD101720,CUST7768,Europe,iPhone 13,3,699,0.0,2097.0,0.2,419.40000000000003
2024-11-20,ORD101721,CUST6901,North America,iPhone 15 Pro Max,3,1199,0.15,3057.45,0.35,1070.1074999999998
2024-04-29,ORD101722,CUST8938,Middle East,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-06-27,ORD101723,CUST8010,Middle East,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-05-30,ORD101724,CUST4196,Europe,iPhone 15,5,899,0.2,3596.0,0.25,899.0
2024-01-17,ORD101725,CUST3094,Middle East,iPhone 13,3,699,0.2,1677.6000000000001,0.2,335.52000000000004
2024-08-27,ORD101726,CUST3753,Middle East,iPhone 13,4,699,0.2,2236.8,0.2,447.36000000000007
2024-05-03,ORD101727,CUST4987,Europe,iPhone 14,1,799,0.0,799.0,0.22,175.78
2024-08-10,ORD101728,CUST1478,Europe,iPhone 14 Pro,4,999,0.1,3596.4,0.28,1006.9920000000001
2024-04-22,ORD101729,CUST5220,Middle East,iPhone 15 Pro Max,1,1199,0.05,1139.05,0.35,398.66749999999996
2024-09-30,ORD101730,CUST9060,North America,iPhone 15 Pro Max,3,1199,0.05,3417.1499999999996,0.35,1196.0024999999998
2024-10-21,ORD101731,CUST2059,Asia,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-08-11,ORD101732,CUST4823,Europe,iPhone 14 Pro,1,999,0.1,899.1,0.28,251.74800000000002
2024-02-14,ORD101733,CUST2824,North America,iPhone 14 Pro,5,999,0.05,4745.25,0.28,1328.67
2024-02-29,ORD101734,CUST7025,Europe,iPhone 14 Pro,4,999,0.2,3196.8,0.28,895.1040000000002
2024-01-01,ORD101735,CUST6092,North America,iPhone 15,5,899,0.05,4270.25,0.25,1067.5625
2024-07-17,ORD101736,CUST7941,Asia,iPhone 14 Pro,2,999,0.2,1598.4,0.28,447.5520000000001
2024-12-05,ORD101737,CUST4639,North America,iPhone 14 Pro Max,1,1099,0.2,879.2,0.3,263.76
2024-08-23,ORD101738,CUST6176,Europe,iPhone 14 Pro,2,999,0.15,1698.3,0.28,475.52400000000006
2024-12-14,ORD101739,CUST8467,Europe,iPhone 15,3,899,0.05,2562.15,0.25,640.5375
2024-12-06,ORD101740,CUST1562,Others,iPhone 14 Pro,3,999,0.2,2397.6,0.28,671.3280000000001
2024-12-18,ORD101741,CUST3022,Asia,iPhone 15 Pro Max,5,1199,0.15,5095.75,0.35,1783.5124999999998
2024-11-19,ORD101742,CUST4534,Middle East,iPhone 14 Pro,4,999,0.0,3996.0,0.28,1118.88
2024-06-19,ORD101743,CUST3501,Europe,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-04-01,ORD101744,CUST8987,Middle East,iPhone 14 Pro,2,999,0.0,1998.0,0.28,559.44
2024-10-07,ORD101745,CUST7427,Asia,iPhone 14 Pro Max,4,1099,0.1,3956.4,0.3,1186.92
2024-07-19,ORD101746,CUST7407,North America,iPhone 15,3,899,0.1,2427.3,0.25,606.825
2024-12-22,ORD101747,CUST4196,Others,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-06-14,ORD101748,CUST1886,Asia,iPhone 14 Pro Max,2,1099,0.2,1758.4,0.3,527.52
2024-03-11,ORD101749,CUST8239,Middle East,iPhone 14 Pro,2,999,0.05,1898.1,0.28,531.4680000000001
2024-04-21,ORD101750,CUST4205,North America,iPhone 14 Pro,5,999,0.0,4995.0,0.28,1398.6000000000001
2024-12-13,ORD101751,CUST3418,Middle East,iPhone 14 Pro Max,2,1099,0.0,2198.0,0.3,659.4
2024-02-19,ORD101752,CUST6825,Middle East,iPhone 14,1,799,0.0,799.0,0.22,175.78
2024-09-20,ORD101753,CUST6545,Others,iPhone 14 Pro Max,2,1099,0.15,1868.3,0.3,560.49
2024-05-05,ORD101754,CUST1556,North America,iPhone 14,4,799,0.15,2716.6,0.22,597.6519999999999
2024-06-03,ORD101755,CUST3826,Middle East,iPhone 15 Pro Max,1,1199,0.15,1019.15,0.35,356.7025
2024-11-28,ORD101756,CUST7260,Asia,iPhone 15 Pro Max,4,1199,0.1,4316.400000000001,0.35,1510.74
2024-01-06,ORD101757,CUST2966,North America,iPhone 13,1,699,0.15,594.15,0.2,118.83
2024-11-24,ORD101758,CUST9351,Europe,iPhone 13,5,699,0.2,2796.0,0.2,559.2
2024-10-20,ORD101759,CUST8856,Asia,iPhone 15 Pro Max,1,1199,0.2,959.2,0.35,335.71999999999997
2024-04-02,ORD101760,CUST7290,Middle East,iPhone 15 Pro Max,4,1199,0.1,4316.400000000001,0.35,1510.74
2024-10-19,ORD101761,CUST3051,North America,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-04-04,ORD101762,CUST7640,North America,iPhone 14 Pro Max,5,1099,0.2,4396.0,0.3,1318.8
2024-09-28,ORD101763,CUST9004,North America,iPhone 15,5,899,0.2,3596.0,0.25,899.0
2024-12-31,ORD101764,CUST3033,Europe,iPhone 15 Pro Max,1,1199,0.05,1139.05,0.35,398.66749999999996
2024-11-02,ORD101765,CUST3948,North America,iPhone 15,4,899,0.1,3236.4,0.25,809.1
2024-03-03,ORD101766,CUST1641,Europe,iPhone 15,2,899,0.05,1708.1,0.25,427.025
2024-02-14,ORD101767,CUST5206,North America,iPhone 13,1,699,0.2,559.2,0.2,111.84000000000002
2024-06-01,ORD101768,CUST6956,Others,iPhone 14,4,799,0.0,3196.0,0.22,703.12
2024-05-07,ORD101769,CUST5925,North America,iPhone 15,3,899,0.2,2157.6,0.25,539.4
2024-08-15,ORD101770,CUST3291,Others,iPhone 14 Pro Max,3,1099,0.2,2637.6000000000004,0.3,791.2800000000001
2024-06-29,ORD101771,CUST9818,Others,iPhone 14,1,799,0.0,799.0,0.22,175.78
2024-05-01,ORD101772,CUST1601,Europe,iPhone 14,3,799,0.05,2277.15,0.22,500.973
2024-03-09,ORD101773,CUST4539,Others,iPhone 14 Pro,3,999,0.05,2847.15,0.28,797.2020000000001
2024-11-14,ORD101774,CUST7914,North America,iPhone 15,3,899,0.1,2427.3,0.25,606.825
2024-07-14,ORD101775,CUST3675,Middle East,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-12-12,ORD101776,CUST7968,Europe,iPhone 15,2,899,0.0,1798.0,0.25,449.5
2024-11-18,ORD101777,CUST5413,Europe,iPhone 15 Pro Max,3,1199,0.2,2877.6000000000004,0.35,1007.1600000000001
2024-12-02,ORD101778,CUST9379,Others,iPhone 14,4,799,0.05,3036.2,0.22,667.9639999999999
2024-06-10,ORD101779,CUST8104,Middle East,iPhone 13,5,699,0.05,3320.25,0.2,664.0500000000001
2024-02-09,ORD101780,CUST5425,North America,iPhone 15,1,899,0.2,719.2,0.25,179.8
2024-07-27,ORD101781,CUST2080,Asia,iPhone 15 Pro Max,1,1199,0.1,1079.1000000000001,0.35,377.685
2024-06-19,ORD101782,CUST5476,Europe,iPhone 14,3,799,0.0,2397.0,0.22,527.34
2024-02-20,ORD101783,CUST7179,Europe,iPhone 14 Pro Max,1,1099,0.0,1099.0,0.3,329.7
2024-03-30,ORD101784,CUST9625,Asia,iPhone 15,4,899,0.0,3596.0,0.25,899.0
2024-09-27,ORD101785,CUST6716,Others,iPhone 14 Pro,5,999,0.1,4495.5,0.28,1258.74
2024-11-07,ORD101786,CUST2623,North America,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
2024-04-02,ORD101787,CUST6655,Others,iPhone 15,5,899,0.15,3820.75,0.25,955.1875
2024-09-01,ORD101788,CUST3090,Asia,iPhone 13,5,699,0.05,3320.25,0.2,664.0500000000001
2024-12-02,ORD101789,CUST3070,Europe,iPhone 14 Pro Max,5,1099,0.1,4945.5,0.3,1483.6499999999999
2024-01-28,ORD101790,CUST7064,Europe,iPhone 15 Pro Max,5,1199,0.15,5095.75,0.35,1783.5124999999998
2024-12-27,ORD101791,CUST8500,Europe,iPhone 14 Pro Max,3,1099,0.15,2802.45,0.3,840.7349999999999
2024-09-14,ORD101792,CUST5699,Asia,iPhone 14 Pro Max,5,1099,0.05,5220.25,0.3,1566.075
2024-06-05,ORD101793,CUST2424,Asia,iPhone 14 Pro Max,3,1099,0.0,3297.0,0.3,989.0999999999999
2024-11-20,ORD101794,CUST2302,North America,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-03-25,ORD101795,CUST1940,North America,iPhone 15 Pro Max,3,1199,0.2,2877.6000000000004,0.35,1007.1600000000001
2024-09-09,ORD101796,CUST1175,Middle East,iPhone 15 Pro Max,5,1199,0.05,5695.25,0.35,1993.3374999999999
2024-09-02,ORD101797,CUST9156,Others,iPhone 15 Pro Max,5,1199,0.0,5995.0,0.35,2098.25
2024-07-26,ORD101798,CUST1227,Others,iPhone 14,1,799,0.15,679.15,0.22,149.41299999999998
2024-12-25,ORD101799,CUST9754,Asia,iPhone 14,5,799,0.2,3196.0,0.22,703.12
2024-01-22,ORD101800,CUST8350,Europe,iPhone 15 Pro Max,5,1199,0.05,5695.25,0.35,1993.3374999999999
2024-03-30,ORD101801,CUST2230,Asia,iPhone 14,5,799,0.1,3595.5,0.22,791.01
2024-01-27,ORD101802,CUST7925,Middle East,iPhone 14 Pro Max,2,1099,0.1,1978.2,0.3,593.46
2024-02-27,ORD101803,CUST6537,Europe,iPhone 15,1,899,0.1,809.1,0.25,202.275
2024-06-02,ORD101804,CUST8915,Asia,iPhone 14 Pro,2,999,0.0,1998.0,0.28,559.44
2024-11-19,ORD101805,CUST7449,Europe,iPhone 14 Pro,5,999,0.0,4995.0,0.28,1398.6000000000001
2024-08-25,ORD101806,CUST8999,North America,iPhone 14 Pro,1,999,0.2,799.2,0.28,223.77600000000004
2024-08-23,ORD101807,CUST6382,Asia,iPhone 14 Pro,1,999,0.0,999.0,0.28,279.72
2024-06-28,ORD101808,CUST4050,Middle East,iPhone 14 Pro,1,999,0.0,999.0,0.28,279.72
2024-08-08,ORD101809,CUST9061,Europe,iPhone 13,5,699,0.2,2796.0,0.2,559.2
2024-03-19,ORD101810,CUST7729,North America,iPhone 14 Pro Max,1,1099,0.05,1044.05,0.3,313.215
2024-12-02,ORD101811,CUST5098,Europe,iPhone 14 Pro Max,4,1099,0.1,3956.4,0.3,1186.92
2024-06-02,ORD101812,CUST6971,Middle East,iPhone 14,5,799,0.1,3595.5,0.22,791.01
2024-02-25,ORD101813,CUST8185,Middle East,iPhone 14,2,799,0.1,1438.2,0.22,316.404
2024-08-10,ORD101814,CUST1095,Asia,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-04-07,ORD101815,CUST5667,North America,iPhone 14,4,799,0.15,2716.6,0.22,597.6519999999999
2024-06-18,ORD101816,CUST1517,Europe,iPhone 15 Pro Max,2,1199,0.15,2038.3,0.35,713.405
2024-12-06,ORD101817,CUST5354,North America,iPhone 14 Pro Max,4,1099,0.2,3516.8,0.3,1055.04
2024-09-10,ORD101818,CUST3087,Asia,iPhone 14 Pro Max,5,1099,0.15,4670.75,0.3,1401.225
2024-03-08,ORD101819,CUST2797,North America,iPhone 13,2,699,0.05,1328.1,0.2,265.62
2024-06-25,ORD101820,CUST9192,North America,iPhone 15 Pro Max,2,1199,0.0,2398.0,0.35,839.3
2024-12-13,ORD101821,CUST6605,Middle East,iPhone 15,1,899,0.15,764.15,0.25,191.0375
2024-09-02,ORD101822,CUST5742,Asia,iPhone 14 Pro Max,1,1099,0.15,934.15,0.3,280.245
2024-05-06,ORD101823,CUST3498,Others,iPhone 14,2,799,0.1,1438.2,0.22,316.404
2024-02-28,ORD101824,CUST5317,Europe,iPhone 15 Pro Max,4,1199,0.05,4556.2,0.35,1594.6699999999998
2024-08-30,ORD101825,CUST2688,Others,iPhone 15,2,899,0.05,1708.1,0.25,427.025
2024-10-29,ORD101826,CUST3436,Europe,iPhone 13,2,699,0.15,1188.3,0.2,237.66
2024-01-20,ORD101827,CUST5486,Europe,iPhone 14,4,799,0.0,3196.0,0.22,703.12
2024-11-11,ORD101828,CUST4270,North America,iPhone 13,4,699,0.15,2376.6,0.2,475.32
2024-09-25,ORD101829,CUST6020,Europe,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
2024-09-02,ORD101830,CUST2005,Others,iPhone 14 Pro Max,1,1099,0.1,989.1,0.3,296.73
2024-02-26,ORD101831,CUST5411,Asia,iPhone 14 Pro,3,999,0.15,2547.45,0.28,713.2860000000001
2024-05-06,ORD101832,CUST6240,North America,iPhone 14,1,799,0.0,799.0,0.22,175.78
2024-01-27,ORD101833,CUST6269,Europe,iPhone 14 Pro,4,999,0.1,3596.4,0.28,1006.9920000000001
2024-11-06,ORD101834,CUST2650,Middle East,iPhone 14,3,799,0.15,2037.45,0.22,448.23900000000003
